split,sent_id,token_id,token,lemma,upos,head,deprel
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s2,18,відстеження,відстеження,NOUN,20,obl
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s2,19,обстановки,обстановка,NOUN,18,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s2,20,задіяно,задіяти,VERB,4,parataxis
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s2,21,авіаційні,авіаційний,ADJ,22,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s2,22,підрозділи,підрозділ,NOUN,20,obj
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s2,23,",",",",PUNCT,25,punct
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s2,24,активно,активно,ADV,25,advmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s2,25,працюють,працювати,VERB,4,parataxis
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s2,26,прикордонні,прикордонний,ADJ,27,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s2,27,представники,представник,NOUN,25,nsubj
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s2,28,України,Україна,PROPN,27,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s2,29,.,.,PUNCT,4,punct
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s3,1,Ця,цей,DET,2,det
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s3,2,діяльність,діяльність,NOUN,4,nsubj
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s3,3,постійно,постійно,ADV,4,advmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s3,4,узгоджується,узгоджуватися,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s3,5,з,з,ADP,6,case
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s3,6,Міністерством,міністерство,NOUN,4,obl
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s3,7,закордонних,закордонний,ADJ,8,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s3,8,справ,справа,NOUN,6,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s3,9,.,.,PUNCT,4,punct
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,1,Я,я,PRON,4,nsubj
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,2,особисто,особисто,ADV,4,advmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,3,регулярно,регулярно,ADV,4,advmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,4,спілкуюсь,спілкуватися,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,5,з,з,ADP,6,case
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,6,керівництвом,керівництво,NOUN,4,obl
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,7,прикордонної,прикордонний,ADJ,8,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,8,служби,служба,NOUN,6,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,9,ФСБ,ФСБ,PROPN,8,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,10,Росії,Росія,PROPN,9,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,11,",",",",PUNCT,12,punct
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,12,налагоджено,налагодити,VERB,4,parataxis
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,13,регулярний,регулярний,ADJ,14,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,14,обмін,обмін,NOUN,12,obj
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,15,інформацією,інформація,NOUN,14,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,16,у,у,ADP,18,case
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,17,телефонному,телефонний,ADJ,18,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,18,режимі,режим,NOUN,14,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,19,та,та,CCONJ,21,cc
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,20,шляхом,шляхом,ADP,21,case
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,21,листування,листування,NOUN,18,conj
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s4,22,.,.,PUNCT,4,punct
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,1,Так,так,ADV,4,advmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,2,на,на,ADP,3,case
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,3,сьогодні,сьогодні,ADV,4,obl
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,4,проводиться,проводитися,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,5,чергова,черговий,ADJ,6,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,6,зустріч,зустріч,NOUN,4,nsubj
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,7,у,у,ADP,8,case
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,8,місті,місто,NOUN,4,obl
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,9,Новоросійську,Новоросійськ,PROPN,8,appos
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,10,між,між,ADP,11,case
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,11,начальником,начальник,NOUN,4,obl
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,12,Азово-чорноморського,азово-чорноморський,ADJ,14,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,13,регіонального,регіональний,ADJ,14,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,14,управління,управління,NOUN,11,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,15,Державної,державний,ADJ,17,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,16,прикордонної,прикордонний,ADJ,17,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,17,служби,служба,NOUN,14,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,18,України,Україна,PROPN,17,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,19,та,та,CCONJ,20,cc
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,20,начальником,начальник,NOUN,11,conj
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,21,Північно-кавказського,північнокавказський,ADJ,23,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,22,регіонального,регіональний,ADJ,23,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,23,управління,управління,NOUN,20,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,24,прикордонної,прикордонний,ADJ,25,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,25,служби,служба,NOUN,23,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,26,Росії,Росія,PROPN,25,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p9.lang1.s5,27,.,.,PUNCT,4,punct
train,ParlaMint-UA_2003-10-14-m0.u168.p10.lang1.s1,1,Шановні,шановний,ADJ,3,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p10.lang1.s1,2,народні,народний,ADJ,3,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p10.lang1.s1,3,депутати,депутат,NOUN,0,root
train,ParlaMint-UA_2003-10-14-m0.u168.p10.lang1.s1,4,!,!,PUNCT,3,punct
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,1,Керуючись,керуватися,VERB,11,advcl
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,2,вимогами,вимога,NOUN,1,obl:arg
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,3,Конституції,конституція,NOUN,2,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,4,та,та,CCONJ,5,cc
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,5,законами,закон,NOUN,2,conj
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,6,України,Україна,PROPN,5,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,7,",",",",PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,8,прикордонники,прикордонник,NOUN,11,nsubj
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,9,будуть,бути,AUX,11,aux
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,10,рішуче,рішуче,ADV,11,advmod
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,11,виконувати,виконувати,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,12,свої,свій,DET,13,det
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,13,обов'язки,обов'язок,NOUN,11,obj
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,14,і,і,CCONJ,15,cc
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,15,вживати,вживати,VERB,11,conj
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,16,всі,весь,DET,18,det
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,17,необхідні,необхідний,ADJ,18,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,18,заходи,захід,NOUN,15,obj
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,19,для,для,ADP,20,case
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,20,забезпечення,забезпечення,NOUN,18,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,21,територіальної,територіальний,ADJ,22,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,22,цілісності,цілісність,NOUN,20,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,23,України,Україна,PROPN,22,nmod
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,24,згідно,згідно,ADP,26,case
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,25,чинного,чинний,ADJ,26,amod
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,26,законодавства,законодавство,NOUN,15,obl
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s1,27,.,.,PUNCT,11,punct
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s2,1,Дякую,дякувати,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s2,2,за,за,ADP,3,case
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s2,3,увагу,увага,NOUN,1,obl
train,ParlaMint-UA_2003-10-14-m0.u168.p11.lang1.s2,4,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p1.lang1.s1,1,Сідайте,сідати,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p1.lang1.s1,2,",",",",PUNCT,3,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p1.lang1.s1,3,будь,бути,VERB,1,parataxis
train,ParlaMint-UA_2003-10-14-m0.u169.p1.lang1.s1,4,ласка,ласка,NOUN,3,fixed
train,ParlaMint-UA_2003-10-14-m0.u169.p1.lang1.s1,5,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s1,1,Шановні,шановний,ADJ,2,amod
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s1,2,колеги,колега,NOUN,4,vocative
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s1,3,",",",",PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s1,4,давайте,давати,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s1,5,тоді,тоді,ADV,4,advmod
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s1,6,обміняємося,обмінятися,VERB,4,xcomp
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s1,7,думками,думка,NOUN,6,obl
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s1,8,.,.,PUNCT,4,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s2,1,Я,я,PRON,2,nsubj
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s2,2,просив,просити,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s2,3,би,би,AUX,2,aux
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s2,4,дуже,дуже,ADV,5,advmod
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s2,5,коротко,коротко,ADV,2,advmod
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s2,6,",",",",PUNCT,10,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s2,7,як,як,SCONJ,10,mark
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s2,8,з,з,ADP,10,case
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s2,9,процедурних,процедурний,ADJ,10,amod
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s2,10,питань,питання,NOUN,5,advcl
train,ParlaMint-UA_2003-10-14-m0.u169.p2.lang1.s2,11,.,.,PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p3.lang1.s1,1,Запишіться,записатися,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p3.lang1.s1,2,",",",",PUNCT,3,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p3.lang1.s1,3,будь,бути,VERB,1,parataxis
train,ParlaMint-UA_2003-10-14-m0.u169.p3.lang1.s1,4,ласка,ласка,NOUN,3,fixed
train,ParlaMint-UA_2003-10-14-m0.u169.p3.lang1.s1,5,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,1,Ну,ну,PART,5,discourse
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,2,",",",",PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,3,ми,ми,PRON,5,nsubj
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,4,ж,ж,PART,3,discourse
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,5,домовилися,домовитися,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,6,",",",",PUNCT,9,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,7,ви,ви,PRON,9,nsubj
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,8,ж,ж,PART,7,discourse
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,9,дали,дати,VERB,5,parataxis
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,10,добро,добро,NOUN,9,obj
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,11,",",",",PUNCT,15,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,12,до,до,ADP,13,case
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,13,14.15,14.15,ADJ,15,obl
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,14,ми,ми,PRON,15,nsubj
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,15,завершимо,завершити,VERB,5,ccomp
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,16,розгляд,розгляд,NOUN,15,obj
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,17,цього,цей,DET,18,det
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,18,питання,питання,NOUN,16,nmod
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s1,19,.,.,PUNCT,5,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s2,1,Я,я,PRON,2,nsubj
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s2,2,спитав,спитати,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s2,3,вас,ви,PRON,2,obj
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s2,4,",",",",PUNCT,6,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s2,5,ви,ви,PRON,6,nsubj
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s2,6,підтвердили,підтвердити,VERB,2,parataxis
train,ParlaMint-UA_2003-10-14-m0.u169.p4.lang1.s2,7,.,.,PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s1,1,Залишилось,залишитися,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s1,2,10,10,NUM,3,nummod:gov
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s1,3,хвилин,хвилина,NOUN,1,nsubj
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s1,4,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s2,1,Будь,бути,VERB,4,parataxis
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s2,2,ласка,ласка,NOUN,1,fixed
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s2,3,",",",",PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s2,4,запишіться,записатися,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s2,5,.,.,PUNCT,4,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s3,1,Запишіться,записатися,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s3,2,",",",",PUNCT,3,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s3,3,будь,бути,VERB,1,parataxis
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s3,4,ласка,ласка,NOUN,3,fixed
train,ParlaMint-UA_2003-10-14-m0.u169.p5.lang1.s3,5,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s1,1,Висвітіть,висвітити,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s1,2,на,на,ADP,3,case
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s1,3,табло,табло,NOUN,1,obl
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s1,4,Народний,народний,ADJ,5,amod
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s1,5,депутат,депутат,NOUN,1,parataxis
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s1,6,Сятиня,Сятиня,PROPN,5,appos
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s1,7,",",",",PUNCT,8,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s1,8,будь,бути,VERB,1,parataxis
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s1,9,ласка,ласка,NOUN,8,fixed
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s1,10,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s2,1,Немає,немає,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s2,2,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s3,1,Малиновський,Малиновський,PROPN,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s3,2,Олексій,Олексій,PROPN,1,flat:name
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s3,3,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s4,1,Мікрофон,мікрофон,NOUN,0,root
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s4,2,",",",",PUNCT,3,punct
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s4,3,будь,бути,VERB,1,parataxis
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s4,4,ласка,ласка,NOUN,3,fixed
train,ParlaMint-UA_2003-10-14-m0.u169.p6.lang1.s4,5,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u170.p1.lang1.s1,1,Олексій,Олексій,PROPN,0,root
train,ParlaMint-UA_2003-10-14-m0.u170.p1.lang1.s1,2,Малиновський,Малиновський,PROPN,1,flat:name
train,ParlaMint-UA_2003-10-14-m0.u170.p1.lang1.s1,3,",",",",PUNCT,4,punct
train,ParlaMint-UA_2003-10-14-m0.u170.p1.lang1.s1,4,фракція,фракція,NOUN,1,nmod
train,ParlaMint-UA_2003-10-14-m0.u170.p1.lang1.s1,5,соціалістів,соціаліст,NOUN,4,nmod
train,ParlaMint-UA_2003-10-14-m0.u170.p1.lang1.s1,6,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u170.p1.lang1.s2,1,Прошу,просити,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u170.p1.lang1.s2,2,передати,передати,VERB,1,xcomp
train,ParlaMint-UA_2003-10-14-m0.u170.p1.lang1.s2,3,слово,слово,NOUN,2,obj
train,ParlaMint-UA_2003-10-14-m0.u170.p1.lang1.s2,4,Юрію,Юрій,PROPN,2,iobj
train,ParlaMint-UA_2003-10-14-m0.u170.p1.lang1.s2,5,Луценку,Луценко,PROPN,4,flat:name
train,ParlaMint-UA_2003-10-14-m0.u170.p1.lang1.s2,6,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u171.p1.lang1.s1,1,Юрій,Юрій,PROPN,0,root
train,ParlaMint-UA_2003-10-14-m0.u171.p1.lang1.s1,2,Луценко,Луценко,PROPN,1,flat:name
train,ParlaMint-UA_2003-10-14-m0.u171.p1.lang1.s1,3,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u172.p1.lang1.s1,1,Юрій,Юрій,PROPN,0,root
train,ParlaMint-UA_2003-10-14-m0.u172.p1.lang1.s1,2,Луценко,Луценко,PROPN,1,flat:name
train,ParlaMint-UA_2003-10-14-m0.u172.p1.lang1.s1,3,",",",",PUNCT,5,punct
train,ParlaMint-UA_2003-10-14-m0.u172.p1.lang1.s1,4,соціалістична,соціалістичний,ADJ,5,amod
train,ParlaMint-UA_2003-10-14-m0.u172.p1.lang1.s1,5,фракція,фракція,NOUN,1,nmod
train,ParlaMint-UA_2003-10-14-m0.u172.p1.lang1.s1,6,Верховної,верховний,ADJ,7,amod
train,ParlaMint-UA_2003-10-14-m0.u172.p1.lang1.s1,7,Ради,рада,NOUN,5,nmod
train,ParlaMint-UA_2003-10-14-m0.u172.p1.lang1.s1,8,.,.,PUNCT,1,punct
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s1,1,Шановний,шановний,ADJ,2,amod
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s1,2,головуючий,головуючий,NOUN,0,root
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s1,3,",",",",PUNCT,5,punct
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s1,4,шановні,шановний,ADJ,5,amod
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s1,5,радіослухачі,радіослухач,NOUN,2,conj
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s1,6,.,.,PUNCT,2,punct
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,1,Наша,наш,DET,2,det
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,2,фракція,фракція,NOUN,6,nsubj
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,3,сьогодні,сьогодні,ADV,6,advmod
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,4,на,на,ADP,5,case
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,5,нараді,нарада,NOUN,6,obl
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,6,прийняла,прийняти,VERB,0,root
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,7,рішення,рішення,NOUN,6,obj
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,8,про,про,ADP,9,case
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,9,те,те,PRON,7,nmod
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,10,",",",",PUNCT,15,punct
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,11,що,що,SCONJ,15,mark
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,12,ця,цей,DET,13,det
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,13,ситуація,ситуація,NOUN,15,nsubj
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,14,нас,ми,PRON,15,obj
train,ParlaMint-UA_2003-10-14-m0.u172.p2.lang1.s2,15,непокоїть,непокоїти,VERB,9,acl:relcl
