sent_id,processed_text,lemma_text,upos_seq
ParlaMint-UA_2022-01-25-m0.u230.p1.lang1.s4,"Вся мета законів , які були прийняті , це 417-й Закон про особливості здійснення права власності , Закон про ЖКП , це мета перекласти проблему капітальних ремонтів і утримання , і модернізацію житла саме на мешканців , на власників .","весь мета закон , який бути прийнятий , це 417-й закон про особливість здійснення право власність , закон про ЖКП , це мета перекласти проблема капітальний ремонт і утримання , і модернізація житло саме на мешканець , на власник .",DET NOUN NOUN PUNCT DET AUX ADJ PUNCT PRON ADJ NOUN ADP NOUN NOUN NOUN NOUN PUNCT NOUN ADP NOUN PUNCT PRON NOUN VERB NOUN ADJ NOUN CCONJ NOUN PUNCT CCONJ NOUN NOUN PART ADP NOUN PUNCT ADP NOUN PUNCT
ParlaMint-UA_2022-01-25-m0.u230.p2.lang1.s1,"Слава богу , ви тепер зрозуміли , що це не реалізована мета .","слава бог , ви тепер зрозуміти , що це не реалізований мета .",NOUN NOUN PUNCT PRON ADV VERB PUNCT SCONJ PRON PART ADJ NOUN PUNCT
ParlaMint-UA_2022-01-25-m0.u230.p2.lang1.s2,"Але треба сідати і спокійно переглядати ту хибну реформу , так звану ліберальну , яку зробили попередники , в тому числі і ваша перша пані міністерка , яку ви нам подарували в 19-му році , для того , щоб зрозуміти , як вийти на державну програму капітальних ремонтів , на державну програму модернізації .","але треба сідати і спокійно переглядати той хибний реформа , так званий ліберальний , який зробити попередник , в той число і ваш перший пані міністерка , який ви ми подарувати в 19-ий рік , для те , щоб зрозуміти , як вийти на державний програма капітальний ремонт , на державний програма модернізація .",CCONJ ADV VERB CCONJ ADV VERB DET ADJ NOUN PUNCT ADV ADJ ADJ PUNCT PRON VERB NOUN PUNCT ADP DET NOUN PART DET ADJ NOUN NOUN PUNCT PRON PRON PRON VERB ADP ADJ NOUN PUNCT ADP PRON PUNCT SCONJ VERB PUNCT SCONJ VERB ADP ADJ NOUN ADJ NOUN PUNCT ADP ADJ NOUN NOUN PUNCT
ParlaMint-UA_2022-01-25-m0.u230.p2.lang1.s3,"І зрозуміти , звідки ми візьмемо гроші , зрозуміти , що це не можна покласти на мешканців і тільки на муніципалітети , зрозуміти , що для цього треба фахово підійти , і зробити , мабуть , все ж таки відповідальними муніципалітети , органи місцевого самоврядування за той же житловий фонд , який вони експлуатували багато років і який дали недолугим законом їм списати з балансів і просто скинути на так званих ефективних власників .","і зрозуміти , звідки ми взяти гроші , зрозуміти , що це не можна покласти на мешканець і тільки на муніципалітет , зрозуміти , що для це треба фахово підійти , і зробити , мабуть , все ж таки відповідальний муніципалітет , орган місцевий самоврядування за той же житловий фонд , який вони експлуатувати багато рік і який дати недолугий закон вони списати з баланс і просто скинути на так званий ефективний власник .",CCONJ VERB PUNCT ADV PRON VERB NOUN PUNCT VERB PUNCT SCONJ PRON PART ADV VERB ADP NOUN CCONJ PART ADP NOUN PUNCT VERB PUNCT SCONJ ADP PRON ADV ADV VERB PUNCT CCONJ VERB PUNCT ADV PUNCT PART PART PART ADJ NOUN PUNCT NOUN ADJ NOUN ADP DET PART ADJ NOUN PUNCT DET PRON VERB DET NOUN CCONJ DET VERB ADJ NOUN PRON VERB ADP NOUN CCONJ PART VERB ADP ADV ADJ ADJ NOUN PUNCT
ParlaMint-UA_2022-01-25-m0.u230.p2.lang1.s4,Та немає цих ефективних власників і не скоро будуть без потужної державної підтримки .,та немає цей ефективний власник і не скоро бути без потужний державний підтримка .,CCONJ ADV DET ADJ NOUN CCONJ PART ADV AUX ADP ADJ ADJ NOUN PUNCT
ParlaMint-UA_2022-01-25-m0.u230.p3.lang1.s1,Тому ми його не підтримуємо .,тому ми він не підтримувати .,ADV PRON PRON PART VERB PUNCT
ParlaMint-UA_2022-01-25-m0.u230.p3.lang1.s2,"Але , якщо ви його приймете , будемо дуже суттєво доробляти на друге читання разом з народом .","але , якщо ви він прийняти , бути дуже суттєво доробляти на другий читання разом з народ .",CCONJ PUNCT SCONJ PRON PRON VERB PUNCT AUX ADV ADV VERB ADP ADJ NOUN ADV ADP NOUN PUNCT
ParlaMint-UA_2022-01-25-m0.u230.p4.lang1.s1,Дякую .,дякувати .,VERB PUNCT
ParlaMint-UA_2022-01-25-m0.u231.p1.lang1.s1,Дякую .,дякувати .,VERB PUNCT
ParlaMint-UA_2022-01-25-m0.u231.p2.lang1.s1,"Шановні колеги , далі народний депутат Кулініч Олег Іванович .","шановний колега , далі народний депутат Кулініч Олег Іванович .",ADJ NOUN PUNCT ADV ADJ NOUN PROPN PROPN PROPN PUNCT
ParlaMint-UA_2022-01-25-m0.u232.p1.lang1.s1,Прошу передати слово Павлу Бакунцю .,просити передати слово Павло Бакунець .,VERB VERB NOUN PROPN PROPN PUNCT
ParlaMint-UA_2022-01-25-m0.u233.p1.lang1.s1,"Будь ласка , Павло Бакунець .","бути ласка , Павло Бакунець .",VERB NOUN PUNCT PROPN PROPN PUNCT
ParlaMint-UA_2022-01-25-m0.u234.p1.lang1.s1,"Шановний пане Голово , шановні народні депутати , особливо , шановні українці , котрі проживають в квартирах !","шановний пан голова , шановний народний депутат , особливо , шановний українець , котрий проживати в квартира !",ADJ NOUN NOUN PUNCT ADJ ADJ NOUN PUNCT ADV PUNCT ADJ NOUN PUNCT DET VERB ADP NOUN PUNCT
ParlaMint-UA_2022-01-25-m0.u234.p1.lang1.s2,"Ми з вами проживаємо у ХХI столітті , і потрібно усвідомити , що ті люди , котрі мають у власності квартири , несуть відповідальність і за сходові клітки , і за горища , і за підвали , і за всю будівлю .","ми з ви проживати у ХХI століття , і потрібно усвідомити , що той людина , котрий мати у власність квартира , нести відповідальність і за сходовий клітка , і за горище , і за підвал , і за весь будівля .",PRON ADP PRON VERB ADP ADJ NOUN PUNCT CCONJ ADV VERB PUNCT SCONJ DET NOUN PUNCT DET VERB ADP NOUN NOUN PUNCT VERB NOUN CCONJ ADP ADJ NOUN PUNCT CCONJ ADP NOUN PUNCT CCONJ ADP NOUN PUNCT CCONJ ADP DET NOUN PUNCT
